#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.382,0.07500,0.09989,0.00000,0.05934,1.00000e+10
0.163,0.07600,0.08363,0.00000,0.59862,1.00000e+10
0.160,0.07600,0.08218,0.00000,0.60601,1.00000e+10
0.166,0.07600,0.08491,0.00000,0.59123,1.00000e+10
0.169,0.07600,0.08606,0.00000,0.58385,1.00000e+10
0.172,0.07600,0.08710,0.00000,0.57646,1.00000e+10
0.175,0.07600,0.08803,0.00000,0.56907,1.00000e+10
0.178,0.07600,0.08888,0.00000,0.56168,1.00000e+10
0.181,0.07600,0.08964,0.00000,0.55430,1.00000e+10
0.184,0.07600,0.09034,0.00000,0.54691,1.00000e+10
0.187,0.07600,0.09097,0.00000,0.53952,1.00000e+10
0.190,0.07600,0.09155,0.00000,0.53214,1.00000e+10
0.193,0.07600,0.09208,0.00000,0.52475,1.00000e+10
0.196,0.07600,0.09257,0.00000,0.51736,1.00000e+10
0.199,0.07600,0.09301,0.00000,0.50997,1.00000e+10
0.202,0.07600,0.09343,0.00000,0.50259,1.00000e+10
0.205,0.07600,0.09381,0.00000,0.49520,1.00000e+10
0.208,0.07600,0.09416,0.00000,0.48781,1.00000e+10
0.211,0.07600,0.09448,0.00000,0.48042,1.00000e+10
0.214,0.07600,0.09478,0.00000,0.47304,1.00000e+10
0.217,0.07600,0.09506,0.00000,0.46565,1.00000e+10
0.220,0.07600,0.09532,0.00000,0.45826,1.00000e+10
0.223,0.07600,0.09556,0.00000,0.45087,1.00000e+10
0.226,0.07600,0.09578,0.00000,0.44349,1.00000e+10
0.232,0.07600,0.09618,0.00000,0.42871,1.00000e+10
0.229,0.07600,0.09599,0.00000,0.43610,1.00000e+10
0.235,0.07600,0.09637,0.00000,0.42132,1.00000e+10
0.238,0.07600,0.09653,0.00000,0.41394,1.00000e+10
0.241,0.07600,0.09669,0.00000,0.40655,1.00000e+10
0.244,0.07600,0.09684,0.00000,0.39916,1.00000e+10
0.247,0.07600,0.09698,0.00000,0.39178,1.00000e+10
0.250,0.07600,0.09711,0.00000,0.38439,1.00000e+10
0.253,0.07600,0.09723,0.00000,0.37700,1.00000e+10
0.259,0.07600,0.09746,0.00000,0.36223,1.00000e+10
0.256,0.07600,0.09735,0.00000,0.36961,1.00000e+10
0.265,0.07600,0.09765,0.00000,0.34745,1.00000e+10
0.262,0.07600,0.09756,0.00000,0.35484,1.00000e+10
0.268,0.07600,0.09774,0.00000,0.34006,1.00000e+10
0.271,0.07600,0.09783,0.00000,0.33268,1.00000e+10
0.274,0.07600,0.09791,0.00000,0.32529,1.00000e+10
0.277,0.07600,0.09798,0.00000,0.31790,1.00000e+10
0.280,0.07600,0.09806,0.00000,0.31051,1.00000e+10
0.283,0.07600,0.09812,0.00000,0.30313,1.00000e+10
0.286,0.07600,0.09819,0.00000,0.29574,1.00000e+10
0.289,0.07600,0.09825,0.00000,0.28835,1.00000e+10
0.292,0.07600,0.09830,0.00000,0.28097,1.00000e+10
0.295,0.07600,0.09836,0.00000,0.27358,1.00000e+10
0.298,0.07600,0.09841,0.00000,0.26619,1.00000e+10
0.304,0.07600,0.09850,0.00000,0.25142,1.00000e+10
0.301,0.07600,0.09845,0.00000,0.25880,1.00000e+10
0.307,0.07600,0.09854,0.00000,0.24403,1.00000e+10
0.310,0.07600,0.09858,0.00000,0.23664,1.00000e+10
0.313,0.07600,0.09862,0.00000,0.22925,1.00000e+10
0.319,0.07600,0.09869,0.00000,0.21448,1.00000e+10
0.316,0.07600,0.09866,0.00000,0.22187,1.00000e+10
0.322,0.07600,0.09872,0.00000,0.20709,1.00000e+10
0.325,0.07600,0.09875,0.00000,0.19970,1.00000e+10
0.328,0.07600,0.09878,0.00000,0.19232,1.00000e+10
0.331,0.07600,0.09881,0.00000,0.18493,1.00000e+10
0.334,0.07600,0.09883,0.00000,0.17754,1.00000e+10
0.337,0.07600,0.09886,0.00000,0.17016,1.00000e+10
0.340,0.07600,0.09888,0.00000,0.16277,1.00000e+10
0.346,0.07600,0.09892,0.00000,0.14799,1.00000e+10
0.343,0.07600,0.09890,0.00000,0.15538,1.00000e+10
0.349,0.07600,0.09894,0.00000,0.14061,1.00000e+10
0.352,0.07600,0.09896,0.00000,0.13322,1.00000e+10
0.355,0.07600,0.09897,0.00000,0.12583,1.00000e+10
0.358,0.07600,0.09899,0.00000,0.11844,1.00000e+10
0.361,0.07600,0.09900,0.00000,0.11106,1.00000e+10
0.364,0.07600,0.09901,0.00000,0.10367,1.00000e+10
0.367,0.07600,0.09903,0.00000,0.09628,1.00000e+10
0.370,0.07600,0.09904,0.00000,0.08889,1.00000e+10
0.373,0.07600,0.09905,0.00000,0.08151,1.00000e+10
0.376,0.07600,0.09906,0.00000,0.07412,1.00000e+10
0.379,0.07600,0.09906,0.00000,0.06673,1.00000e+10
0.382,0.07600,0.09907,0.00000,0.05934,1.00000e+10
0.160,0.07700,0.08146,0.00000,0.60601,1.00000e+10
0.163,0.07700,0.08290,0.00000,0.59862,1.00000e+10
0.166,0.07700,0.08418,0.00000,0.59123,1.00000e+10
0.169,0.07700,0.08533,0.00000,0.58385,1.00000e+10
0.172,0.07700,0.08636,0.00000,0.57646,1.00000e+10
0.175,0.07700,0.08729,0.00000,0.56907,1.00000e+10
0.178,0.07700,0.08813,0.00000,0.56168,1.00000e+10
0.181,0.07700,0.08889,0.00000,0.55430,1.00000e+10
0.184,0.07700,0.08958,0.00000,0.54691,1.00000e+10
0.187,0.07700,0.09022,0.00000,0.53952,1.00000e+10
0.193,0.07700,0.09132,0.00000,0.52475,1.00000e+10
0.190,0.07700,0.09079,0.00000,0.53214,1.00000e+10
0.196,0.07700,0.09181,0.00000,0.51736,1.00000e+10
0.199,0.07700,0.09225,0.00000,0.50997,1.00000e+10
0.202,0.07700,0.09266,0.00000,0.50259,1.00000e+10
0.205,0.07700,0.09304,0.00000,0.49520,1.00000e+10
0.208,0.07700,0.09339,0.00000,0.48781,1.00000e+10
0.211,0.07700,0.09371,0.00000,0.48042,1.00000e+10
0.214,0.07700,0.09401,0.00000,0.47304,1.00000e+10
0.217,0.07700,0.09429,0.00000,0.46565,1.00000e+10
0.220,0.07700,0.09454,0.00000,0.45826,1.00000e+10
0.223,0.07700,0.09478,0.00000,0.45087,1.00000e+10
0.226,0.07700,0.09501,0.00000,0.44349,1.00000e+10
0.232,0.07700,0.09541,0.00000,0.42871,1.00000e+10
0.229,0.07700,0.09521,0.00000,0.43610,1.00000e+10
0.235,0.07700,0.09559,0.00000,0.42132,1.00000e+10
0.238,0.07700,0.09576,0.00000,0.41394,1.00000e+10
0.241,0.07700,0.09591,0.00000,0.40655,1.00000e+10
0.244,0.07700,0.09606,0.00000,0.39916,1.00000e+10
0.247,0.07700,0.09620,0.00000,0.39178,1.00000e+10
0.250,0.07700,0.09633,0.00000,0.38439,1.00000e+10
0.253,0.07700,0.09645,0.00000,0.37700,1.00000e+10
0.256,0.07700,0.09657,0.00000,0.36961,1.00000e+10
0.259,0.07700,0.09667,0.00000,0.36223,1.00000e+10
0.262,0.07700,0.09677,0.00000,0.35484,1.00000e+10
0.265,0.07700,0.09687,0.00000,0.34745,1.00000e+10
0.268,0.07700,0.09696,0.00000,0.34006,1.00000e+10
0.271,0.07700,0.09704,0.00000,0.33268,1.00000e+10
0.274,0.07700,0.09712,0.00000,0.32529,1.00000e+10
0.277,0.07700,0.09720,0.00000,0.31790,1.00000e+10
0.280,0.07700,0.09727,0.00000,0.31051,1.00000e+10
0.286,0.07700,0.09740,0.00000,0.29574,1.00000e+10
0.283,0.07700,0.09734,0.00000,0.30313,1.00000e+10
0.289,0.07700,0.09746,0.00000,0.28835,1.00000e+10
0.292,0.07700,0.09751,0.00000,0.28097,1.00000e+10
0.298,0.07700,0.09762,0.00000,0.26619,1.00000e+10
0.295,0.07700,0.09757,0.00000,0.27358,1.00000e+10
0.301,0.07700,0.09767,0.00000,0.25880,1.00000e+10
0.307,0.07700,0.09775,0.00000,0.24403,1.00000e+10
0.304,0.07700,0.09771,0.00000,0.25142,1.00000e+10
0.310,0.07700,0.09779,0.00000,0.23664,1.00000e+10
0.313,0.07700,0.09783,0.00000,0.22925,1.00000e+10
0.316,0.07700,0.09787,0.00000,0.22187,1.00000e+10
0.319,0.07700,0.09790,0.00000,0.21448,1.00000e+10
0.325,0.07700,0.09796,0.00000,0.19970,1.00000e+10
0.322,0.07700,0.09793,0.00000,0.20709,1.00000e+10
0.328,0.07700,0.09799,0.00000,0.19232,1.00000e+10
0.331,0.07700,0.09802,0.00000,0.18493,1.00000e+10
0.334,0.07700,0.09804,0.00000,0.17754,1.00000e+10
0.337,0.07700,0.09807,0.00000,0.17016,1.00000e+10
0.340,0.07700,0.09809,0.00000,0.16277,1.00000e+10
0.343,0.07700,0.09811,0.00000,0.15538,1.00000e+10
0.346,0.07700,0.09813,0.00000,0.14799,1.00000e+10
0.349,0.07700,0.09815,0.00000,0.14061,1.00000e+10
0.352,0.07700,0.09816,0.00000,0.13322,1.00000e+10
0.355,0.07700,0.09818,0.00000,0.12583,1.00000e+10
0.358,0.07700,0.09820,0.00000,0.11844,1.00000e+10
0.364,0.07700,0.09822,0.00000,0.10367,1.00000e+10
0.361,0.07700,0.09821,0.00000,0.11106,1.00000e+10
0.367,0.07700,0.09823,0.00000,0.09628,1.00000e+10
0.370,0.07700,0.09825,0.00000,0.08889,1.00000e+10
0.373,0.07700,0.09826,0.00000,0.08151,1.00000e+10
0.376,0.07700,0.09826,0.00000,0.07412,1.00000e+10
0.379,0.07700,0.09827,0.00000,0.06673,1.00000e+10
0.382,0.07700,0.09828,0.00000,0.05934,1.00000e+10
0.160,0.07800,0.08077,0.00000,0.60601,1.00000e+10
0.166,0.07800,0.08348,0.00000,0.59123,1.00000e+10
0.163,0.07800,0.08220,0.00000,0.59862,1.00000e+10
0.169,0.07800,0.08462,0.00000,0.58385,1.00000e+10
0.172,0.07800,0.08564,0.00000,0.57646,1.00000e+10
0.175,0.07800,0.08657,0.00000,0.56907,1.00000e+10
0.178,0.07800,0.08741,0.00000,0.56168,1.00000e+10
0.181,0.07800,0.08817,0.00000,0.55430,1.00000e+10
0.184,0.07800,0.08886,0.00000,0.54691,1.00000e+10
0.187,0.07800,0.08948,0.00000,0.53952,1.00000e+10
0.190,0.07800,0.09006,0.00000,0.53214,1.00000e+10
0.193,0.07800,0.09059,0.00000,0.52475,1.00000e+10
0.196,0.07800,0.09107,0.00000,0.51736,1.00000e+10
0.199,0.07800,0.09151,0.00000,0.50997,1.00000e+10
0.202,0.07800,0.09192,0.00000,0.50259,1.00000e+10
0.205,0.07800,0.09230,0.00000,0.49520,1.00000e+10
0.211,0.07800,0.09296,0.00000,0.48042,1.00000e+10
0.208,0.07800,0.09264,0.00000,0.48781,1.00000e+10
0.214,0.07800,0.09326,0.00000,0.47304,1.00000e+10
0.217,0.07800,0.09354,0.00000,0.46565,1.00000e+10
0.220,0.07800,0.09379,0.00000,0.45826,1.00000e+10
0.223,0.07800,0.09403,0.00000,0.45087,1.00000e+10
0.226,0.07800,0.09425,0.00000,0.44349,1.00000e+10
0.229,0.07800,0.09446,0.00000,0.43610,1.00000e+10
0.232,0.07800,0.09465,0.00000,0.42871,1.00000e+10
0.235,0.07800,0.09483,0.00000,0.42132,1.00000e+10
0.238,0.07800,0.09500,0.00000,0.41394,1.00000e+10
0.241,0.07800,0.09516,0.00000,0.40655,1.00000e+10
0.244,0.07800,0.09530,0.00000,0.39916,1.00000e+10
0.247,0.07800,0.09544,0.00000,0.39178,1.00000e+10
0.250,0.07800,0.09557,0.00000,0.38439,1.00000e+10
0.253,0.07800,0.09569,0.00000,0.37700,1.00000e+10
0.256,0.07800,0.09581,0.00000,0.36961,1.00000e+10
0.259,0.07800,0.09591,0.00000,0.36223,1.00000e+10
0.262,0.07800,0.09601,0.00000,0.35484,1.00000e+10
0.265,0.07800,0.09611,0.00000,0.34745,1.00000e+10
0.268,0.07800,0.09620,0.00000,0.34006,1.00000e+10
0.271,0.07800,0.09628,0.00000,0.33268,1.00000e+10
0.277,0.07800,0.09644,0.00000,0.31790,1.00000e+10
0.274,0.07800,0.09636,0.00000,0.32529,1.00000e+10
0.280,0.07800,0.09651,0.00000,0.31051,1.00000e+10
0.283,0.07800,0.09657,0.00000,0.30313,1.00000e+10
0.286,0.07800,0.09664,0.00000,0.29574,1.00000e+10
0.289,0.07800,0.09669,0.00000,0.28835,1.00000e+10
0.292,0.07800,0.09675,0.00000,0.28097,1.00000e+10
0.295,0.07800,0.09680,0.00000,0.27358,1.00000e+10
0.298,0.07800,0.09685,0.00000,0.26619,1.00000e+10
0.301,0.07800,0.09690,0.00000,0.25880,1.00000e+10
0.304,0.07800,0.09694,0.00000,0.25142,1.00000e+10
0.307,0.07800,0.09699,0.00000,0.24403,1.00000e+10
0.310,0.07800,0.09703,0.00000,0.23664,1.00000e+10
0.313,0.07800,0.09706,0.00000,0.22925,1.00000e+10
0.316,0.07800,0.09710,0.00000,0.22187,1.00000e+10
0.319,0.07800,0.09713,0.00000,0.21448,1.00000e+10
0.322,0.07800,0.09717,0.00000,0.20709,1.00000e+10
0.325,0.07800,0.09720,0.00000,0.19970,1.00000e+10
0.328,0.07800,0.09722,0.00000,0.19232,1.00000e+10
0.331,0.07800,0.09725,0.00000,0.18493,1.00000e+10
0.334,0.07800,0.09728,0.00000,0.17754,1.00000e+10
0.337,0.07800,0.09730,0.00000,0.17016,1.00000e+10
0.340,0.07800,0.09732,0.00000,0.16277,1.00000e+10
0.343,0.07800,0.09734,0.00000,0.15538,1.00000e+10
0.346,0.07800,0.09736,0.00000,0.14799,1.00000e+10
0.349,0.07800,0.09738,0.00000,0.14061,1.00000e+10
0.352,0.07800,0.09740,0.00000,0.13322,1.00000e+10
0.355,0.07800,0.09741,0.00000,0.12583,1.00000e+10
0.358,0.07800,0.09743,0.00000,0.11844,1.00000e+10
0.361,0.07800,0.09744,0.00000,0.11106,1.00000e+10
0.364,0.07800,0.09746,0.00000,0.10367,1.00000e+10
0.367,0.07800,0.09747,0.00000,0.09628,1.00000e+10
0.370,0.07800,0.09748,0.00000,0.08889,1.00000e+10
0.373,0.07800,0.09749,0.00000,0.08151,1.00000e+10
0.376,0.07800,0.09750,0.00000,0.07412,1.00000e+10
0.379,0.07800,0.09750,0.00000,0.06673,1.00000e+10
0.382,0.07800,0.09751,0.00000,0.05934,1.00000e+10
0.160,0.07900,0.08009,0.00000,0.60601,1.00000e+10
0.163,0.07900,0.08152,0.00000,0.59862,1.00000e+10
0.166,0.07900,0.08279,0.00000,0.59123,1.00000e+10
0.169,0.07900,0.08393,0.00000,0.58385,1.00000e+10
0.172,0.07900,0.08495,0.00000,0.57646,1.00000e+10
0.175,0.07900,0.08587,0.00000,0.56907,1.00000e+10
0.178,0.07900,0.08671,0.00000,0.56168,1.00000e+10
0.184,0.07900,0.08815,0.00000,0.54691,1.00000e+10
0.181,0.07900,0.08746,0.00000,0.55430,1.00000e+10
0.187,0.07900,0.08878,0.00000,0.53952,1.00000e+10
0.190,0.07900,0.08935,0.00000,0.53214,1.00000e+10
0.193,0.07900,0.08987,0.00000,0.52475,1.00000e+10
0.196,0.07900,0.09035,0.00000,0.51736,1.00000e+10
0.202,0.07900,0.09120,0.00000,0.50259,1.00000e+10
0.199,0.07900,0.09079,0.00000,0.50997,1.00000e+10
0.205,0.07900,0.09157,0.00000,0.49520,1.00000e+10
0.208,0.07900,0.09192,0.00000,0.48781,1.00000e+10
0.211,0.07900,0.09224,0.00000,0.48042,1.00000e+10
0.214,0.07900,0.09254,0.00000,0.47304,1.00000e+10
0.217,0.07900,0.09281,0.00000,0.46565,1.00000e+10
0.220,0.07900,0.09307,0.00000,0.45826,1.00000e+10
0.226,0.07900,0.09352,0.00000,0.44349,1.00000e+10
0.223,0.07900,0.09330,0.00000,0.45087,1.00000e+10
0.232,0.07900,0.09392,0.00000,0.42871,1.00000e+10
0.229,0.07900,0.09373,0.00000,0.43610,1.00000e+10
0.235,0.07900,0.09410,0.00000,0.42132,1.00000e+10
0.238,0.07900,0.09427,0.00000,0.41394,1.00000e+10
0.241,0.07900,0.09442,0.00000,0.40655,1.00000e+10
0.247,0.07900,0.09471,0.00000,0.39178,1.00000e+10
0.244,0.07900,0.09457,0.00000,0.39916,1.00000e+10
0.250,0.07900,0.09484,0.00000,0.38439,1.00000e+10
0.253,0.07900,0.09496,0.00000,0.37700,1.00000e+10
0.259,0.07900,0.09518,0.00000,0.36223,1.00000e+10
0.256,0.07900,0.09507,0.00000,0.36961,1.00000e+10
0.262,0.07900,0.09528,0.00000,0.35484,1.00000e+10
0.265,0.07900,0.09537,0.00000,0.34745,1.00000e+10
0.271,0.07900,0.09554,0.00000,0.33268,1.00000e+10
0.274,0.07900,0.09562,0.00000,0.32529,1.00000e+10
0.268,0.07900,0.09546,0.00000,0.34006,1.00000e+10
0.277,0.07900,0.09570,0.00000,0.31790,1.00000e+10
0.280,0.07900,0.09577,0.00000,0.31051,1.00000e+10
0.286,0.07900,0.09589,0.00000,0.29574,1.00000e+10
0.283,0.07900,0.09583,0.00000,0.30313,1.00000e+10
0.289,0.07900,0.09595,0.00000,0.28835,1.00000e+10
0.292,0.07900,0.09601,0.00000,0.28097,1.00000e+10
0.295,0.07900,0.09606,0.00000,0.27358,1.00000e+10
0.298,0.07900,0.09611,0.00000,0.26619,1.00000e+10
0.301,0.07900,0.09616,0.00000,0.25880,1.00000e+10
0.304,0.07900,0.09620,0.00000,0.25142,1.00000e+10
0.307,0.07900,0.09624,0.00000,0.24403,1.00000e+10
0.310,0.07900,0.09628,0.00000,0.23664,1.00000e+10
0.313,0.07900,0.09632,0.00000,0.22925,1.00000e+10
0.316,0.07900,0.09636,0.00000,0.22187,1.00000e+10
0.319,0.07900,0.09639,0.00000,0.21448,1.00000e+10
0.322,0.07900,0.09642,0.00000,0.20709,1.00000e+10
0.325,0.07900,0.09645,0.00000,0.19970,1.00000e+10
0.328,0.07900,0.09648,0.00000,0.19232,1.00000e+10
0.331,0.07900,0.09651,0.00000,0.18493,1.00000e+10
0.334,0.07900,0.09653,0.00000,0.17754,1.00000e+10
0.337,0.07900,0.09655,0.00000,0.17016,1.00000e+10
0.340,0.07900,0.09658,0.00000,0.16277,1.00000e+10
0.343,0.07900,0.09660,0.00000,0.15538,1.00000e+10
0.346,0.07900,0.09662,0.00000,0.14799,1.00000e+10
0.349,0.07900,0.09664,0.00000,0.14061,1.00000e+10
0.352,0.07900,0.09665,0.00000,0.13322,1.00000e+10
0.355,0.07900,0.09667,0.00000,0.12583,1.00000e+10
0.361,0.07900,0.09670,0.00000,0.11106,1.00000e+10
0.358,0.07900,0.09668,0.00000,0.11844,1.00000e+10
0.364,0.07900,0.09671,0.00000,0.10367,1.00000e+10
0.367,0.07900,0.09672,0.00000,0.09628,1.00000e+10
0.370,0.07900,0.09673,0.00000,0.08889,1.00000e+10
0.373,0.07900,0.09674,0.00000,0.08151,1.00000e+10
0.379,0.07900,0.09676,0.00000,0.06673,1.00000e+10
0.376,0.07900,0.09675,0.00000,0.07412,1.00000e+10
0.382,0.07900,0.09677,0.00000,0.05934,1.00000e+10
0.160,0.08000,0.07944,0.00000,0.60601,1.00000e+10
0.163,0.08000,0.08086,0.00000,0.59862,1.00000e+10
0.166,0.08000,0.08213,0.00000,0.59123,1.00000e+10
0.169,0.08000,0.08326,0.00000,0.58385,1.00000e+10
0.172,0.08000,0.08428,0.00000,0.57646,1.00000e+10
0.175,0.08000,0.08520,0.00000,0.56907,1.00000e+10
0.178,0.08000,0.08603,0.00000,0.56168,1.00000e+10
0.181,0.08000,0.08678,0.00000,0.55430,1.00000e+10
0.184,0.08000,0.08747,0.00000,0.54691,1.00000e+10
0.187,0.08000,0.08809,0.00000,0.53952,1.00000e+10
0.190,0.08000,0.08866,0.00000,0.53214,1.00000e+10
0.193,0.08000,0.08918,0.00000,0.52475,1.00000e+10
0.199,0.08000,0.09010,0.00000,0.50997,1.00000e+10
0.196,0.08000,0.08966,0.00000,0.51736,1.00000e+10
0.202,0.08000,0.09050,0.00000,0.50259,1.00000e+10
0.205,0.08000,0.09088,0.00000,0.49520,1.00000e+10
0.208,0.08000,0.09122,0.00000,0.48781,1.00000e+10
0.211,0.08000,0.09154,0.00000,0.48042,1.00000e+10
0.214,0.08000,0.09183,0.00000,0.47304,1.00000e+10
0.217,0.08000,0.09211,0.00000,0.46565,1.00000e+10
0.223,0.08000,0.09260,0.00000,0.45087,1.00000e+10
0.220,0.08000,0.09236,0.00000,0.45826,1.00000e+10
0.226,0.08000,0.09282,0.00000,0.44349,1.00000e+10
0.229,0.08000,0.09302,0.00000,0.43610,1.00000e+10
0.232,0.08000,0.09321,0.00000,0.42871,1.00000e+10
0.235,0.08000,0.09339,0.00000,0.42132,1.00000e+10
0.238,0.08000,0.09356,0.00000,0.41394,1.00000e+10
0.241,0.08000,0.09371,0.00000,0.40655,1.00000e+10
0.244,0.08000,0.09386,0.00000,0.39916,1.00000e+10
0.247,0.08000,0.09399,0.00000,0.39178,1.00000e+10
0.250,0.08000,0.09412,0.00000,0.38439,1.00000e+10
0.253,0.08000,0.09424,0.00000,0.37700,1.00000e+10
0.256,0.08000,0.09435,0.00000,0.36961,1.00000e+10
0.259,0.08000,0.09446,0.00000,0.36223,1.00000e+10
0.262,0.08000,0.09456,0.00000,0.35484,1.00000e+10
0.265,0.08000,0.09465,0.00000,0.34745,1.00000e+10
0.268,0.08000,0.09474,0.00000,0.34006,1.00000e+10
0.271,0.08000,0.09482,0.00000,0.33268,1.00000e+10
0.274,0.08000,0.09490,0.00000,0.32529,1.00000e+10
0.277,0.08000,0.09498,0.00000,0.31790,1.00000e+10
0.283,0.08000,0.09511,0.00000,0.30313,1.00000e+10
0.280,0.08000,0.09505,0.00000,0.31051,1.00000e+10
0.286,0.08000,0.09517,0.00000,0.29574,1.00000e+10
0.289,0.08000,0.09523,0.00000,0.28835,1.00000e+10
0.292,0.08000,0.09529,0.00000,0.28097,1.00000e+10
0.295,0.08000,0.09534,0.00000,0.27358,1.00000e+10
0.298,0.08000,0.09539,0.00000,0.26619,1.00000e+10
0.301,0.08000,0.09544,0.00000,0.25880,1.00000e+10
0.304,0.08000,0.09548,0.00000,0.25142,1.00000e+10
0.310,0.08000,0.09556,0.00000,0.23664,1.00000e+10
0.313,0.08000,0.09560,0.00000,0.22925,1.00000e+10
0.307,0.08000,0.09552,0.00000,0.24403,1.00000e+10
0.316,0.08000,0.09563,0.00000,0.22187,1.00000e+10
0.319,0.08000,0.09567,0.00000,0.21448,1.00000e+10
0.322,0.08000,0.09570,0.00000,0.20709,1.00000e+10
0.325,0.08000,0.09573,0.00000,0.19970,1.00000e+10
0.328,0.08000,0.09576,0.00000,0.19232,1.00000e+10
0.331,0.08000,0.09578,0.00000,0.18493,1.00000e+10
0.334,0.08000,0.09581,0.00000,0.17754,1.00000e+10
0.337,0.08000,0.09583,0.00000,0.17016,1.00000e+10
0.340,0.08000,0.09585,0.00000,0.16277,1.00000e+10
0.343,0.08000,0.09587,0.00000,0.15538,1.00000e+10
0.346,0.08000,0.09589,0.00000,0.14799,1.00000e+10
0.349,0.08000,0.09591,0.00000,0.14061,1.00000e+10
0.352,0.08000,0.09593,0.00000,0.13322,1.00000e+10
0.355,0.08000,0.09594,0.00000,0.12583,1.00000e+10
0.358,0.08000,0.09596,0.00000,0.11844,1.00000e+10
0.361,0.08000,0.09597,0.00000,0.11106,1.00000e+10
0.364,0.08000,0.09599,0.00000,0.10367,1.00000e+10
0.367,0.08000,0.09600,0.00000,0.09628,1.00000e+10
0.370,0.08000,0.09601,0.00000,0.08889,1.00000e+10
0.373,0.08000,0.09602,0.00000,0.08151,1.00000e+10
0.376,0.08000,0.09603,0.00000,0.07412,1.00000e+10
0.379,0.08000,0.09603,0.00000,0.06673,1.00000e+10
0.382,0.08000,0.09604,0.00000,0.05934,1.00000e+10
0.160,0.08100,0.07881,0.00000,0.60601,1.00000e+10
0.163,0.08100,0.08023,0.00000,0.59862,1.00000e+10
0.166,0.08100,0.08149,0.00000,0.59123,1.00000e+10
0.169,0.08100,0.08262,0.00000,0.58385,1.00000e+10
0.172,0.08100,0.08363,0.00000,0.57646,1.00000e+10
0.175,0.08100,0.08455,0.00000,0.56907,1.00000e+10
0.178,0.08100,0.08537,0.00000,0.56168,1.00000e+10
0.181,0.08100,0.08612,0.00000,0.55430,1.00000e+10
0.184,0.08100,0.08680,0.00000,0.54691,1.00000e+10
0.187,0.08100,0.08742,0.00000,0.53952,1.00000e+10
0.190,0.08100,0.08799,0.00000,0.53214,1.00000e+10
0.193,0.08100,0.08851,0.00000,0.52475,1.00000e+10
0.196,0.08100,0.08899,0.00000,0.51736,1.00000e+10
0.199,0.08100,0.08942,0.00000,0.50997,1.00000e+10
0.205,0.08100,0.09020,0.00000,0.49520,1.00000e+10
0.202,0.08100,0.08983,0.00000,0.50259,1.00000e+10
0.208,0.08100,0.09054,0.00000,0.48781,1.00000e+10
0.211,0.08100,0.09086,0.00000,0.48042,1.00000e+10
0.214,0.08100,0.09115,0.00000,0.47304,1.00000e+10
0.217,0.08100,0.09142,0.00000,0.46565,1.00000e+10
0.220,0.08100,0.09167,0.00000,0.45826,1.00000e+10
0.223,0.08100,0.09191,0.00000,0.45087,1.00000e+10
0.226,0.08100,0.09213,0.00000,0.44349,1.00000e+10
0.229,0.08100,0.09233,0.00000,0.43610,1.00000e+10
0.232,0.08100,0.09252,0.00000,0.42871,1.00000e+10
0.235,0.08100,0.09270,0.00000,0.42132,1.00000e+10
0.238,0.08100,0.09286,0.00000,0.41394,1.00000e+10
0.241,0.08100,0.09302,0.00000,0.40655,1.00000e+10
0.247,0.08100,0.09330,0.00000,0.39178,1.00000e+10
0.250,0.08100,0.09343,0.00000,0.38439,1.00000e+10
0.253,0.08100,0.09355,0.00000,0.37700,1.00000e+10
0.244,0.08100,0.09316,0.00000,0.39916,1.00000e+10
0.256,0.08100,0.09366,0.00000,0.36961,1.00000e+10
0.259,0.08100,0.09376,0.00000,0.36223,1.00000e+10
0.262,0.08100,0.09386,0.00000,0.35484,1.00000e+10
0.265,0.08100,0.09396,0.00000,0.34745,1.00000e+10
0.268,0.08100,0.09404,0.00000,0.34006,1.00000e+10
0.271,0.08100,0.09413,0.00000,0.33268,1.00000e+10
0.274,0.08100,0.09420,0.00000,0.32529,1.00000e+10
0.277,0.08100,0.09428,0.00000,0.31790,1.00000e+10
0.280,0.08100,0.09435,0.00000,0.31051,1.00000e+10
0.283,0.08100,0.09441,0.00000,0.30313,1.00000e+10
0.286,0.08100,0.09447,0.00000,0.29574,1.00000e+10
0.289,0.08100,0.09453,0.00000,0.28835,1.00000e+10
0.292,0.08100,0.09459,0.00000,0.28097,1.00000e+10
0.295,0.08100,0.09464,0.00000,0.27358,1.00000e+10
0.298,0.08100,0.09469,0.00000,0.26619,1.00000e+10
0.301,0.08100,0.09474,0.00000,0.25880,1.00000e+10
0.304,0.08100,0.09478,0.00000,0.25142,1.00000e+10
0.307,0.08100,0.09482,0.00000,0.24403,1.00000e+10
0.310,0.08100,0.09486,0.00000,0.23664,1.00000e+10
0.313,0.08100,0.09490,0.00000,0.22925,1.00000e+10
0.316,0.08100,0.09493,0.00000,0.22187,1.00000e+10
0.319,0.08100,0.09497,0.00000,0.21448,1.00000e+10
0.322,0.08100,0.09500,0.00000,0.20709,1.00000e+10
0.325,0.08100,0.09503,0.00000,0.19970,1.00000e+10
0.328,0.08100,0.09505,0.00000,0.19232,1.00000e+10
0.331,0.08100,0.09508,0.00000,0.18493,1.00000e+10
0.334,0.08100,0.09511,0.00000,0.17754,1.00000e+10
0.340,0.08100,0.09515,0.00000,0.16277,1.00000e+10
